plate,state,license_type,summons_number,issue_date,violation_time,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,summons_image,violation_status
LEK5239,NY,PAS,4928286571,12/01/2024,07:47A,PHTO SCHOOL ZN SPEED VIOLATION,,50,25,0.0,0.0,75.0,0.0,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVVOUVTVFJPYWxVelRWRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4929560536,12/12/2024,07:08P,PHTO SCHOOL ZN SPEED VIOLATION,,50,25,0.0,0.0,75.0,0.0,0,MN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVVOVVWVEpOUkZWNlRtYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4879839838,01/02/2024,04:47A,PHTO SCHOOL ZN SPEED VIOLATION,03/21/2024,50,25,7.2,0.0,0.0,82.2,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk0wOVVaM3BQVkdkNlQwRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4879839942,01/02/2024,04:51A,PHTO SCHOOL ZN SPEED VIOLATION,03/21/2024,50,25,7.2,0.0,0.0,82.2,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk0wOVVaM3BQVkdzd1RXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4880048859,01/03/2024,04:24A,PHTO SCHOOL ZN SPEED VIOLATION,03/28/2024,50,25,7.07,0.0,0.0,82.07,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5FMUVRVEJQUkdjeFQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4883623063,02/03/2024,06:00A,PHTO SCHOOL ZN SPEED VIOLATION,04/25/2024,50,25,6.55,0.0,0.0,81.55,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5FMTZXWGxOZWtFeVRYYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4885287935,02/15/2024,09:00P,PHTO SCHOOL ZN SPEED VIOLATION,05/09/2024,50,25,6.29,0.0,0.0,81.29,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5FNVVTVFJPZW10NlRsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4893178714,04/16/2024,10:38P,PHTO SCHOOL ZN SPEED VIOLATION,07/04/2024,50,25,5.25,0.0,0.0,80.25,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5VMTZSVE5QUkdONFRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4899809682,05/28/2024,06:55P,PHTO SCHOOL ZN SPEED VIOLATION,08/22/2024,50,25,4.34,0.0,0.0,79.34,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5VOVVaM2RQVkZrMFRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4905397730,07/02/2024,02:16P,PHTO SCHOOL ZN SPEED VIOLATION,09/26/2024,50,25,3.69,0.0,0.0,78.69,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmQwNVVUVFZPZW1ONlRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4910185501,07/31/2024,04:08P,PHTO SCHOOL ZN SPEED VIOLATION,10/24/2024,50,25,3.17,0.0,0.0,78.17,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFMUVSVFJPVkZWM1RWRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4910634642,08/03/2024,07:41A,PHTO SCHOOL ZN SPEED VIOLATION,10/24/2024,50,25,3.17,0.0,0.0,78.17,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFMUVXWHBPUkZrd1RXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4914223119,08/27/2024,06:17P,PHTO SCHOOL ZN SPEED VIOLATION,11/14/2024,50,25,2.78,0.0,0.0,77.78,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFNUVTWGxOZWtWNFQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4918501357,09/23/2024,06:26A,PHTO SCHOOL ZN SPEED VIOLATION,12/12/2024,50,25,2.26,0.0,0.0,77.26,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFOUVWWGROVkUweFRuYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4919018757,09/27/2024,10:30A,PHTO SCHOOL ZN SPEED VIOLATION,12/19/2024,50,25,2.13,0.0,0.0,77.13,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFOVVRWGhQUkdNeFRuYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LEK5239,NY,PAS,4919311394,09/28/2024,08:34A,PHTO SCHOOL ZN SPEED VIOLATION,12/19/2024,50,25,2.13,0.0,0.0,77.13,0,BX,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFOVVUWGhOVkUwMVRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
