plate,state,license_type,summons_number,issue_date,violation_time,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,summons_image,violation_status
KZB6485,NY,PAS,4914902862,08/30/2024,03:21P,PHTO SCHOOL ZN SPEED VIOLATION,11/21/2024,50,25,5.5,0.0,0.0,80.5,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFNUVhM2ROYW1jeVRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4917290454,09/18/2024,08:49A,PHTO SCHOOL ZN SPEED VIOLATION,12/12/2024,50,25,5.11,0.0,0.0,80.11,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFNTZTVFZOUkZFeFRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4919549179,10/01/2024,04:47P,PHTO SCHOOL ZN SPEED VIOLATION,12/19/2024,50,25,4.98,0.0,0.0,79.98,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFOVVWVEJQVkVVelQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4882809308,01/25/2024,08:11P,PHTO SCHOOL ZN SPEED VIOLATION,04/18/2024,50,25,9.53,0.0,0.0,84.53,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5FMXFaM2RQVkUxM1QwRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4885393760,02/17/2024,09:06A,PHTO SCHOOL ZN SPEED VIOLATION,05/09/2024,50,25,9.14,0.0,0.0,84.14,0,MN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5FNVVUVFZOZW1NeVRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4896620112,05/08/2024,05:39P,PHTO SCHOOL ZN SPEED VIOLATION,08/01/2024,50,25,7.58,0.0,0.0,82.58,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5VNXFXWGxOUkVWNFRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4897511070,05/11/2024,07:39P,PHTO SCHOOL ZN SPEED VIOLATION,08/08/2024,50,25,7.45,0.0,0.0,82.45,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5VNTZWWGhOVkVFelRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4898664982,05/22/2024,08:27A,PHTO SCHOOL ZN SPEED VIOLATION,08/15/2024,50,25,7.32,0.0,0.0,82.32,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk5VOUVXVEpPUkdzMFRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4912664236,08/16/2024,06:10P,PHTO SCHOOL ZN SPEED VIOLATION,11/07/2024,50,25,5.76,0.0,0.0,80.76,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFMXFXVEpPUkVsNlRtYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4913554360,08/22/2024,08:42A,PHTO SCHOOL ZN SPEED VIOLATION,11/14/2024,50,25,5.63,0.0,0.0,80.63,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFMTZWVEZPUkUweVRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4914606471,08/27/2024,08:29A,PHTO SCHOOL ZN SPEED VIOLATION,11/21/2024,50,25,5.5,0.0,0.0,80.5,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFNUVXWGRPYWxFelRWRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4914902862,08/30/2024,03:21P,PHTO SCHOOL ZN SPEED VIOLATION,11/21/2024,50,25,5.5,0.0,0.0,80.5,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFNUVhM2ROYW1jeVRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4917290454,09/18/2024,08:49A,PHTO SCHOOL ZN SPEED VIOLATION,12/12/2024,50,25,5.11,0.0,0.0,80.11,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFNTZTVFZOUkZFeFRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4919549179,10/01/2024,04:47P,PHTO SCHOOL ZN SPEED VIOLATION,12/19/2024,50,25,4.98,0.0,0.0,79.98,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVFOVVWVEJQVkVVelQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4920324534,10/07/2024,08:21A,PHTO SCHOOL ZN SPEED VIOLATION,12/26/2024,50,25,4.85,0.0,0.0,79.85,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtScmVVMUVUWGxPUkZWNlRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4945632042,04/26/2025,03:49P,PHTO SCHOOL ZN SPEED VIOLATION,07/17/2025,50,25,1.08,0.0,0.0,76.08,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSck1FNVVXWHBOYWtFd1RXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4942191300,03/30/2025,11:59A,PHTO SCHOOL ZN SPEED VIOLATION,06/19/2025,50,25,1.6,0.0,0.0,76.6,0,MN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSck1FMXFSVFZOVkUxM1RVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4945207835,04/24/2025,08:19P,PHTO SCHOOL ZN SPEED VIOLATION,07/17/2025,50,25,1.08,0.0,0.0,76.08,0,MN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSck1FNVVTWGRPZW1kNlRsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZB6485,NY,PAS,4945632042,04/26/2025,03:49P,PHTO SCHOOL ZN SPEED VIOLATION,07/17/2025,50,25,1.08,0.0,0.0,76.08,0,QN,DEPARTMENT OF TRANSPORTATION,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSck1FNVVXWHBOYWtFd1RXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
